Day,Home,Away,Conference_Game
122,Delaware St.,Grambling St.,0
122,Mercyhurst,Evansville,0
122,Cal Poly,Cal St. Northridge,1
122,Saint Louis,George Mason,1
122,New Hampshire,Old Dominion,0
122,San Jose St.,Montana St.,0
122,Nevada,UNLV,1
122,N.C. State,Syracuse,1
122,Morehead St.,Southeast Missouri St.,1
123,Loyola Chicago,Richmond,1
123,Iowa St.,Kansas,1
123,Saint Joseph's,Duquesne,1
123,James Madison,UC Santa Barbara,0
123,Arizona St.,Wichita St.,0
123,Georgia Southern,Northern Illinois,0
123,Florida,Harvard,0
123,The Citadel,Western Carolina,1
123,Miami FL,Florida St.,1
123,Cal Poly,Hawaii,1
123,Eastern Washington,Northern Arizona,1
123,Charlotte,Florida Atlantic,1
123,Oregon St.,Portland,1
123,Bellarmine,Eastern Kentucky,1
123,Tarleton St.,San Jose St.,0
123,Rhode Island,Davidson,1
123,TCU,Houston,1
123,Radford,Eastern Michigan,0
123,UAB,Robert Morris,0
123,Massachusetts,Saint Louis,1
123,Utah Valley,Boston University,0
123,Charleston Southern,Presbyterian,1
123,William & Mary,Stony Brook,1
123,Purdue,USC,1
123,Evansville,Illinois St.,1
123,Incarnate Word,Northwestern St.,1
123,SIU Edwardsville,Washington,0
123,Pepperdine,Saint Mary's,1
123,Central Connecticut,Le Moyne,1
123,Denver,Northeastern,0
123,New Mexico St.,Texas Southern,0
123,UC Irvine,Cal St. Northridge,1
123,Minnesota,Nebraska,1
123,Ohio St.,Rutgers,1
123,Mississippi St.,Georgia,1
123,Niagara,Idaho,0
123,Kent St.,Akron,1
123,Towson,Arkansas St.,0
123,Samford,BYU,0
123,Memphis,Cal Baptist,0
123,Stanford,Georgia Tech,1
123,Vermont,West Virginia,0
123,IU Indy,Gardner Webb,0
123,Illinois Chicago,Northern Iowa,1
123,Utah Tech,Grand Canyon,1
123,Prairie View A&M,Jackson St.,1
123,Seattle,Maryland,0
123,Chicago St.,Stonehill,1
123,South Florida,North Texas,1
123,Wofford,East Carolina,0
124,Marshall,North Carolina Central,0
124,Tennessee Martin,Morehead St.,1
124,San Francisco,Loyola Marymount,1
124,Hampton,Northwestern,0
124,UNC Greensboro,Seattle,0
124,Eastern Michigan,Northern Illinois,1
124,Denver,Cal Poly,0
124,Cal St. Bakersfield,Miami OH,0
124,Kent St.,LSU,0
124,Penn,Brown,1
124,UMKC,Holy Cross,0
124,Northeastern,Delaware,1
124,Stetson,North Alabama,1
124,Navy,UTEP,0
124,Vermont,UNC Wilmington,0
124,Elon,Drake,0
124,Iowa,Air Force,0
124,Boston College,N.C. State,1
124,Colorado,Oregon,0
124,Furman,Chattanooga,1
124,Drexel,Mississippi Valley St.,0
124,South Florida,Charlotte,1
124,Alcorn St.,Jackson St.,1
124,Eastern Illinois,Western Illinois,1
124,East Carolina,North Texas,1
124,Incarnate Word,Michigan,0
124,Ohio,Maryland,0
124,Texas Tech,TCU,1
124,Fairfield,George Washington,0
124,Texas St.,Coastal Carolina,1
124,Milwaukee,Louisville,0
124,Niagara,Manhattan,1
124,Bethune Cookman,Nebraska,0
124,Oklahoma,Southern Utah,0
124,UC Irvine,UC Riverside,1
124,Arkansas St.,Troy,1
124,Detroit Mercy,Cal St. Fullerton,0
124,Missouri,Washington St.,0
124,Tarleton St.,Cal Baptist,1
124,Davidson,Saint Joseph's,1
124,Arizona St.,Utah,1
124,North Carolina A&T,Stony Brook,1
124,Butler,Creighton,1
124,Utah Valley,Abilene Christian,1
124,Saint Mary's,Duquesne,0
124,South Alabama,St. Bonaventure,0
124,Northern Kentucky,Southeastern Louisiana,0
124,Louisiana Monroe,Appalachian St.,1
124,Columbia,Austin Peay,0
124,Rhode Island,Baylor,0
125,Davidson,Rhode Island,1
125,UMKC,South Dakota St.,1
125,Texas,Tennessee,1
125,Missouri St.,Duke,0
125,Virginia,UC Riverside,0
125,Temple,Tulsa,1
125,San Jose St.,Alcorn St.,0
125,Holy Cross,Navy,1
125,Saint Francis,Wagner,1
125,Eastern Kentucky,Queens,1
125,Arizona,Arizona St.,1
125,Binghamton,UMBC,1
125,New Orleans,Lamar,1
125,Army,Boise St.,0
125,New Hampshire,Louisiana Tech,0
125,Alabama St.,Arkansas Pine Bluff,1
125,Pepperdine,Norfolk St.,0
125,Fordham,Duquesne,1
125,Green Bay,Detroit Mercy,1
125,South Alabama,Louisiana,1
125,San Diego,Saint Mary's,1
125,Air Force,San Diego St.,1
125,Mississippi St.,Mississippi,1
125,North Carolina Central,Bellarmine,0
125,Saint Peter's,Niagara,1
125,Texas A&M,Alabama,1
125,LSU,Old Dominion,0
125,Xavier,Florida,0
125,Montana,Arkansas St.,0
125,Texas Tech,Eastern Illinois,0
125,Northwestern St.,Liberty,0
125,Florida Gulf Coast,Stetson,1
125,Massachusetts,Richmond,1
125,East Carolina,NJIT,0
125,Campbell,Wofford,0
125,Missouri,Oklahoma,1
125,Loyola Chicago,Drexel,0
125,SIU Edwardsville,Western Illinois,1
125,Canisius,Nevada,0
125,Oklahoma St.,Utah,1
125,Dartmouth,Maryland,0
125,George Mason,Saint Joseph's,1
125,Michigan,Ohio St.,1
125,High Point,Cal Baptist,0
125,Northern Kentucky,Monmouth,0
125,Oregon St.,Gonzaga,1
125,Presbyterian,Charlotte,0
125,Incarnate Word,East Texas A&M,1
125,Colorado St.,Utah St.,1
125,North Texas,Evansville,0
126,Columbia,North Texas,0
126,West Georgia,Iowa St.,0
126,Eastern Washington,Canisius,0
126,South Carolina,Kentucky,1
126,Oregon St.,Coppin St.,0
126,Penn St.,Indiana,1
126,USC Upstate,Radford,1
126,Belmont,Missouri St.,1
126,Drexel,Stony Brook,1
126,Cleveland St.,DePaul,0
126,Eastern Illinois,Southeast Missouri St.,1
126,George Washington,Massachusetts,1
126,Oklahoma,UTEP,0
126,Maryland,SIU Edwardsville,0
126,William & Mary,Oregon,0
126,St. Thomas,North Dakota,1
126,Baylor,Texas Tech,1
126,Texas A&M,Virginia Tech,0
126,Longwood,Texas,0
126,Houston,Bowling Green,0
126,Campbell,Delaware,1
126,American,Lehigh,1
126,North Florida,Marshall,0
126,Louisiana Tech,Jacksonville St.,1
126,Michigan St.,Southeastern Louisiana,0
126,Michigan,UCLA,1
126,Bryant,Yale,0
126,Utah Valley,Xavier,0
126,Cal St. Bakersfield,Wichita St.,0
126,Davidson,Richmond,1
126,Wofford,Brown,0
126,Rutgers,Nebraska,1
126,New Mexico St.,Virginia,0
126,Utah Tech,Tennessee,0
126,UC Riverside,Cal St. Northridge,1
126,Georgia,Missouri,1
126,Charleston Southern,Kennesaw St.,0
126,Cincinnati,Oklahoma St.,1
126,Central Arkansas,Lamar,0
126,Saint Francis,LIU,1
126,Tulsa,Tulane,1
126,Wright St.,Utah St.,0
126,Southern Illinois,Norfolk St.,0
126,Duquesne,Portland,0
126,Robert Morris,Youngstown St.,1
126,UC San Diego,Hawaii,1
126,Detroit Mercy,Saint Louis,0
126,North Carolina A&T,Charleston,1
127,Nevada,UMBC,0
127,VCU,Duquesne,1
127,Utah Valley,Drake,0
127,Evansville,Illinois Chicago,1
127,Charleston,New Mexico,0
127,Kansas St.,Baylor,1
127,Notre Dame,Virginia,1
127,Southeastern Louisiana,Arizona St.,0
127,North Carolina Central,Howard,1
127,Davidson,St. Bonaventure,1
127,NJIT,Maine,1
127,Nicholls St.,Lamar,1
127,Ohio St.,Washington,1
127,Milwaukee,Detroit Mercy,1
127,Tennessee Tech,Old Dominion,0
127,UT Rio Grande Valley,McNeese St.,1
127,Bethune Cookman,Alabama A&M,1
127,Stetson,Colorado,0
127,Gardner Webb,High Point,1
127,Merrimack,Le Moyne,1
127,Canisius,Quinnipiac,1
127,Arkansas,Oklahoma,1
127,Pacific,Saint Mary's,1
127,Lehigh,Lafayette,1
127,Penn St.,Michigan,1
127,Navy,Loyola MD,1
127,Loyola Marymount,San Francisco,1
127,North Texas,East Carolina,1
127,South Dakota St.,Eastern Washington,0
127,Stanford,N.C. State,1
127,Chattanooga,FIU,0
127,Towson,UCLA,0
127,Texas Tech,Green Bay,0
127,California,Miami FL,1
127,Idaho,Montana,1
127,Denver,Arkansas Pine Bluff,0
127,Florida,South Carolina,1
127,UNLV,San Diego St.,1
127,Presbyterian,Winthrop,1
127,Georgia Southern,Louisiana,1
127,Hawaii,Mississippi St.,0
127,Fordham,Saint Louis,1
127,Oregon,Rhode Island,0
127,Seattle,Stephen F. Austin,1
127,Marshall,Bryant,0
127,Little Rock,Morehead St.,1
127,Cal St. Northridge,UC Irvine,1
127,Houston Christian,Utah Tech,0
127,Providence,Dartmouth,0
127,Florida Gulf Coast,Austin Peay,1
128,Utah,North Carolina,0
128,Temple,Tulane,1
128,La Salle,Iowa St.,0
128,Southern Indiana,TCU,0
128,Austin Peay,Xavier,0
128,Auburn,Mississippi St.,1
128,Lipscomb,UT Rio Grande Valley,0
128,Kentucky,Florida,1
128,Evansville,Saint Louis,0
128,Florida A&M,UMKC,0
128,Tulsa,Wichita St.,1
128,Texas A&M,Campbell,0
128,Texas St.,Georgia Southern,1
128,Belmont,Indiana St.,1
128,Mississippi,UCF,0
128,Hawaii,Old Dominion,0
128,Gardner Webb,Colorado St.,0
128,Purdue,Kansas,0
128,Robert Morris,Boise St.,0
128,Stonehill,Rutgers,0
128,Connecticut,Marquette,1
128,New Mexico St.,Ohio,0
128,Butler,DePaul,1
128,New Hampshire,Florida Atlantic,0
128,Western Kentucky,Middle Tennessee,1
128,Southeast Missouri St.,Tennessee Tech,1
128,West Virginia,BYU,1
128,Arizona,St. John's,0
128,Mercyhurst,Western Illinois,0
128,St. Bonaventure,Syracuse,0
128,San Diego St.,Fairfield,0
128,Murray St.,Northern Arizona,0
128,Bryant,Cornell,0
128,Western Carolina,Samford,1
128,Portland St.,Sacramento St.,1
128,American,Colgate,1
128,Colorado,Texas Tech,1
128,Cincinnati,Iowa,0
128,Miami OH,Toledo,1
128,Bowling Green,Buffalo,1
128,Illinois Chicago,Bradley,1
128,Stony Brook,Towson,1
128,Northern Kentucky,Milwaukee,1
128,Clemson,Georgia Tech,1
128,Mercer,Navy,0
128,Incarnate Word,Oakland,0
128,Charleston Southern,High Point,1
128,Creighton,Southern Illinois,0
128,South Alabama,Oregon,0
128,Fordham,South Carolina,0
129,Old Dominion,Georgia Southern,1
129,Army,Maryland,0
129,Dayton,VCU,1
129,East Tennessee St.,Western Carolina,1
129,Holy Cross,Seattle,0
129,Connecticut,High Point,0
129,Loyola Chicago,Massachusetts,1
129,Saint Joseph's,North Carolina,0
129,Utah,Arizona St.,1
129,Louisiana Monroe,Georgia,0
129,USC,Wofford,0
129,Howard,Morgan St.,1
129,Mount St. Mary's,Boston College,0
129,Santa Clara,San Diego,1
129,Belmont,Valparaiso,1
129,Indiana St.,Illinois Chicago,1
129,Colgate,Lafayette,1
129,Fordham,George Mason,1
129,USC Upstate,Portland St.,0
129,Idaho St.,Idaho,1
129,Eastern Michigan,Toledo,1
129,Mercer,North Alabama,0
129,Cleveland St.,Purdue Fort Wayne,1
129,UNC Wilmington,Hampton,1
129,James Madison,South Alabama,1
129,Montana,UMKC,0
129,Boston University,Richmond,0
129,LIU,Merrimack,1
129,SIU Edwardsville,N.C. State,0
129,UC Santa Barbara,UC San Diego,1
129,Oregon,Purdue,1
129,Georgia St.,La Salle,0
129,Georgia Tech,Clemson,1
129,Mississippi,Mississippi St.,1
129,Long Beach St.,Charlotte,0
129,Cal St. Fullerton,UC Irvine,1
129,Wake Forest,Miami FL,1
129,Cal St. Bakersfield,Rice,0
129,Louisiana,Appalachian St.,1
129,Cincinnati,Duke,0
129,Queens,Jacksonville,1
129,Michigan St.,Indiana,1
129,UNLV,Fresno St.,1
129,Niagara,San Diego St.,0
129,UCLA,Nebraska,1
129,Manhattan,Fairfield,1
129,Gardner Webb,Presbyterian,1
129,Tennessee St.,Siena,0
129,Kentucky,Jacksonville St.,0
129,Detroit Mercy,Radford,0
130,Grambling St.,Louisiana Monroe,0
130,Southern Utah,Tarleton St.,1
130,San Diego,Rice,0
130,VCU,Saint Joseph's,1
130,Florida Atlantic,Mississippi Valley St.,0
130,Appalachian St.,Florida St.,0
130,Southern,North Carolina Central,0
130,Portland,San Francisco,1
130,Lamar,Chattanooga,0
130,Texas A&M,Florida,1
130,Northern Illinois,Furman,0
130,Cal St. Bakersfield,UC Santa Barbara,1
130,UNC Wilmington,Minnesota,0
130,Siena,Southern Illinois,0
130,Murray St.,Evansville,1
130,Oral Roberts,North Dakota St.,1
130,DePaul,Georgetown,1
130,Buffalo,Idaho St.,0
130,Milwaukee,Rhode Island,0
130,Tennessee Tech,Army,0
130,Tennessee St.,Eastern Michigan,0
130,Middle Tennessee,Sam Houston St.,1
130,Liberty,Jacksonville St.,1
130,Wagner,New Hampshire,0
130,Kansas St.,N.C. State,0
130,Alabama A&M,Jackson St.,1
130,LIU,Mercyhurst,1
130,Merrimack,Fairleigh Dickinson,1
130,IU Indy,Wright St.,1
130,La Salle,Duquesne,1
130,Colorado,Houston,1
130,St. Bonaventure,Pepperdine,0
130,Lipscomb,Central Arkansas,1
130,UTSA,Charlotte,1
130,Memphis,East Carolina,1
130,Kentucky,Texas,1
130,Yale,Texas A&M Corpus Chris,0
130,Virginia,Illinois Chicago,0
130,North Carolina,Notre Dame,1
130,Navy,Coppin St.,0
130,Lafayette,Winthrop,0
130,Sacred Heart,Iona,1
130,Central Connecticut,Delaware,0
130,Stanford,Boston College,1
130,San Diego St.,Alabama,0
130,Louisiana,South Alabama,1
131,Rutgers,Penn St.,1
131,Pepperdine,Stanford,0
131,Texas,Florida,1
131,Cincinnati,Towson,0
131,Butler,Youngstown St.,0
131,Northern Illinois,Ohio,1
131,Campbell,UNC Wilmington,1
131,FIU,Southeast Missouri St.,0
131,UCF,Baylor,1
131,Cal St. Bakersfield,UC Irvine,1
131,Marquette,DePaul,1
131,Fresno St.,Texas Tech,0
131,Washington,USC,1
131,Colgate,Holy Cross,1
131,UNLV,McNeese St.,0
131,Long Beach St.,Cal St. Fullerton,1
131,Le Moyne,San Francisco,0
131,Albany,Ball St.,0
131,East Texas A&M,Northwestern St.,1
131,Arkansas St.,James Madison,1
131,Mississippi Valley St.,Bethune Cookman,1
131,Dartmouth,Duke,0
131,Memphis,Charlotte,1
131,Washington St.,Portland,1
131,Indiana,Iowa,1
131,Louisville,New Hampshire,0
131,Loyola MD,Mount St. Mary's,0
131,New Mexico St.,South Carolina,0
131,Idaho St.,Tulsa,0
131,St. Bonaventure,Massachusetts,1
131,San Diego St.,New Mexico,1
131,Nevada,Akron,0
131,Nebraska,Illinois,1
131,UMBC,Bowling Green,0
131,Utah Tech,UT Arlington,1
131,USC Upstate,Idaho,0
131,UNC Asheville,Radford,1
131,Navy,UTSA,0
131,Pacific,North Florida,0
131,Purdue,Oregon,1
131,Saint Joseph's,Syracuse,0
131,Eastern Washington,Lehigh,0
131,Sacramento St.,Siena,0
131,UMass Lowell,Incarnate Word,0
131,Auburn,Liberty,0
131,Grand Canyon,Portland St.,0
131,St. Thomas,Chattanooga,0
131,Vanderbilt,Oklahoma,1
131,N.C. State,North Carolina,1
131,Michigan St.,Northwestern,1
132,Lindenwood,Southern Indiana,1
132,Rhode Island,George Washington,1
132,Le Moyne,Auburn,0
132,N.C. State,SMU,1
132,Portland St.,Northern Colorado,1
132,Jackson St.,West Virginia,0
132,Florida Gulf Coast,Eastern Kentucky,1
132,Utah Valley,UT Arlington,1
132,Belmont,UCF,0
132,Hofstra,Campbell,1
132,Louisville,Georgia Tech,1
132,Pittsburgh,North Carolina,1
132,Florida St.,Miami FL,1
132,Connecticut,Villanova,1
132,Alabama St.,Tennessee St.,0
132,Manhattan,Canisius,1
132,Utah Tech,South Carolina,0
132,Central Arkansas,Queens,1
132,Idaho St.,Weber St.,1
132,North Dakota St.,Denver,1
132,Cal St. Fullerton,Hawaii,1
132,Nicholls St.,Northwestern St.,1
132,Texas Tech,Houston,1
132,Fairleigh Dickinson,Rider,0
132,Kansas,Kansas St.,1
132,UC San Diego,Morehead St.,0
132,North Carolina Central,Norfolk St.,1
132,LIU,Longwood,0
132,Saint Mary's,Troy,0
132,Charleston,Stony Brook,1
132,Prairie View A&M,Alabama,0
132,Rutgers,Illinois,1
132,Elon,San Francisco,0
132,IU Indy,Robert Morris,1
132,La Salle,Davidson,1
132,Purdue Fort Wayne,Oregon,0
132,Northwestern,USC,1
132,Boston University,Lehigh,1
132,St. Thomas,UNLV,0
132,Gardner Webb,Western Illinois,0
132,Chicago St.,Mississippi St.,0
132,Merrimack,Sam Houston St.,0
132,Bradley,Northern Iowa,1
132,North Alabama,TCU,0
132,Oklahoma St.,UTEP,0
132,Indiana,Ohio St.,1
132,Iowa,Michigan St.,1
132,Massachusetts,St. Bonaventure,1
132,Boise St.,Wyoming,1
132,Florida Atlantic,Charlotte,1
133,Texas,Mississippi,1
133,Stanford,Florida St.,1
133,Chattanooga,Florida,0
133,Green Bay,Cleveland St.,1
133,Baylor,Utah,1
133,Florida Atlantic,Temple,1
133,Butler,Villanova,1
133,LSU,Auburn,1
133,VMI,Furman,1
133,Old Dominion,North Carolina A&T,0
133,Florida A&M,Dartmouth,0
133,Louisville,Notre Dame,1
133,Richmond,Loyola Chicago,1
133,Liberty,South Dakota,0
133,Jacksonville,Alabama St.,0
133,Boise St.,Nevada,1
133,Quinnipiac,Niagara,1
133,Vanderbilt,Tennessee,1
133,Minnesota,Washington,1
133,Ball St.,Western Michigan,1
133,Nebraska,Northwestern,1
133,Iowa St.,Jackson St.,0
133,Maine,Arizona,0
133,Eastern Washington,Central Connecticut,0
133,UNC Asheville,Presbyterian,1
133,Eastern Kentucky,Hofstra,0
133,Stonehill,Indiana St.,0
133,Canisius,Siena,1
133,Western Illinois,Wyoming,0
133,UAB,East Carolina,1
133,Kansas St.,North Dakota St.,0
133,Valparaiso,Illinois St.,1
133,Tennessee Martin,Delaware,0
133,Harvard,Cornell,1
133,South Alabama,Purdue Fort Wayne,0
133,Rhode Island,Duquesne,1
133,Portland,Hawaii,0
133,Tennessee St.,Eastern Illinois,1
133,Murray St.,Northern Iowa,1
133,North Carolina,UTEP,0
133,Syracuse,Virginia Tech,1
133,Grand Canyon,Evansville,0
133,Texas Southern,Lipscomb,0
133,UMKC,Georgia,0
133,Penn,Incarnate Word,0
133,South Florida,Georgia Southern,0
134,Sam Houston St.,Illinois St.,0
134,Valparaiso,Missouri St.,1
134,Chicago St.,North Carolina,0
134,Air Force,Wyoming,1
134,Seattle,Cal Baptist,1
134,West Georgia,Hampton,0
134,Saint Peter's,Washington St.,0
134,Massachusetts,La Salle,1
134,Louisiana Monroe,Indiana,0
134,William & Mary,UC Davis,0
134,UNC Wilmington,Arkansas,0
134,Alabama St.,Middle Tennessee,0
134,New Orleans,Incarnate Word,1
134,Tennessee St.,Wichita St.,0
134,Morgan St.,Norfolk St.,1
134,Kansas St.,Oklahoma St.,1
134,Pittsburgh,UC Riverside,0
134,Cornell,Harvard,1
134,North Dakota,North Dakota St.,1
134,Canisius,UAB,0
134,Dayton,American,0
134,UT Rio Grande Valley,Indiana St.,0
134,Sacred Heart,Siena,1
134,Saint Joseph's,Holy Cross,0
134,Eastern Washington,Nebraska,0
134,Arizona St.,Baylor,1
134,Northern Colorado,Central Arkansas,0
134,North Florida,Fairfield,0
134,UTSA,Mississippi,0
134,Green Bay,IU Indy,1
134,Kennesaw St.,Florida St.,0
134,Ohio,Delaware,0
134,Oregon,Maryland,1
134,Dartmouth,San Diego,0
134,LIU,Charleston,0
134,Central Michigan,Texas A&M,0
134,Xavier,Kentucky,0
134,Saint Francis,Ohio St.,0
134,South Florida,Tulsa,1
134,Radford,Cal St. Northridge,0
134,Montana,Connecticut,0
134,Columbia,Brown,1
134,Southern,Bethune Cookman,1
134,Alabama A&M,Prairie View A&M,1
134,South Carolina St.,Manhattan,0
134,Charleston Southern,East Texas A&M,0
134,Akron,Miami OH,1
134,Kansas,BYU,1
134,Georgia Tech,Texas Tech,0
134,Northern Kentucky,Buffalo,0
135,Saint Peter's,Iona,1
135,California,Mount St. Mary's,0
135,Monmouth,Charleston,1
135,St. John's,Arkansas,0
135,Boston College,Miami FL,1
135,Georgia St.,Lipscomb,0
135,Saint Louis,George Washington,1
135,Nevada,San Diego,0
135,North Alabama,Jacksonville,1
135,Cal Poly,UC Davis,1
135,Navy,Alabama A&M,0
135,Texas St.,Louisiana,1
135,South Alabama,Eastern Illinois,0
135,Chicago St.,Wagner,1
135,Northern Kentucky,Green Bay,1
135,Samford,Milwaukee,0
135,Drexel,Virginia,0
135,Nebraska,Liberty,0
135,Cal Baptist,Seattle,1
135,South Dakota St.,Quinnipiac,0
135,Arizona,Oklahoma St.,1
135,Penn,Utah St.,0
135,Towson,TCU,0
135,Virginia Tech,Duke,1
135,Belmont,McNeese St.,0
135,Dayton,Fairfield,0
135,Florida St.,N.C. State,1
135,Fairleigh Dickinson,Alcorn St.,0
135,Merrimack,LIU,1
135,Brown,Yale,1
135,UC Santa Barbara,Cal St. Fullerton,1
135,Ohio St.,Illinois,1
135,Stephen F. Austin,Utah Valley,1
135,Toledo,Northern Illinois,1
135,Vanderbilt,LSU,1
135,Florida Gulf Coast,Buffalo,0
135,Charlotte,Rice,1
135,New Mexico St.,Southern,0
135,Maine,UMBC,1
135,Norfolk St.,Maryland,0
135,Boise St.,UC Irvine,0
135,Morgan St.,Tennessee Martin,0
135,UTEP,Oakland,0
135,UCF,Texas Tech,1
135,Kansas,Cincinnati,1
135,Villanova,Xavier,1
135,North Dakota,Long Beach St.,0
135,FIU,Mississippi,0
135,Loyola MD,USC,0
135,Eastern Michigan,Nicholls St.,0
136,Alabama,Wright St.,0
136,Wisconsin,Stanford,0
136,La Salle,James Madison,0
136,Stony Brook,Elon,1
136,Fairleigh Dickinson,Le Moyne,1
136,Utah,Kansas,1
136,Massachusetts,Rhode Island,1
136,Georgia Tech,Florida St.,1
136,Houston,Colorado,1
136,Colgate,Loyola MD,1
136,North Dakota,Auburn,0
136,Louisville,Duke,1
136,Memphis,Tulane,1
136,Louisiana Tech,Washington St.,0
136,High Point,UNC Greensboro,1
136,Southern,Mercyhurst,0
136,Queens,Manhattan,0
136,Central Arkansas,Florida Gulf Coast,1
136,North Carolina,Virginia Tech,1
136,Oklahoma,LSU,1
136,Oregon St.,Loyola Marymount,1
136,Cal St. Bakersfield,UC San Diego,1
136,Seton Hall,Ohio,0
136,Santa Clara,Eastern Michigan,0
136,Denver,North Carolina A&T,0
136,Washington,Purdue,1
136,Southeast Missouri St.,Western Illinois,1
136,Lindenwood,Tennessee Tech,1
136,Monmouth,Delaware,1
136,Nebraska Omaha,Grambling St.,0
136,Southern Utah,Utah Tech,1
136,Texas St.,Cornell,0
136,South Alabama,Incarnate Word,0
136,Vanderbilt,Kentucky,1
136,Troy,Louisiana,1
136,Maryland Eastern Shore,Gardner Webb,0
136,IU Indy,Michigan St.,0
136,Southern Miss,VMI,0
136,Coppin St.,Delaware St.,1
136,Eastern Washington,Wake Forest,0
136,Clemson,Notre Dame,1
136,Vermont,Northeastern,0
136,Southeastern Louisiana,Tennessee,0
136,Samford,Mississippi Valley St.,0
136,Middle Tennessee,New Mexico St.,1
136,Army,Boston University,1
136,Alcorn St.,New Hampshire,0
136,Chattanooga,Princeton,0
136,San Francisco,Jackson St.,0
136,Northern Kentucky,BYU,0
137,Little Rock,Southern Indiana,1
137,Southern,Arkansas Pine Bluff,1
137,Ball St.,Kent St.,1
137,Troy,Arkansas St.,1
137,Colorado,Saint Joseph's,0
137,Georgia,Tennessee,1
137,Mount St. Mary's,Canisius,1
137,Kansas,UCF,1
137,Louisiana Monroe,South Carolina,0
137,Portland,Pacific,1
137,Central Arkansas,Bellarmine,1
137,Northwestern St.,Lamar,1
137,Saint Francis,New Hampshire,0
137,Temple,UTSA,1
137,California,The Citadel,0
137,West Georgia,Stetson,1
137,Boston College,Stanford,1
137,East Texas A&M,Southeastern Louisiana,1
137,North Carolina,Duke,1
137,Utah,Oklahoma St.,1
137,Presbyterian,Gardner Webb,1
137,Texas Southern,Mississippi Valley St.,1
137,Wright St.,Green Bay,1
137,Virginia Tech,Wake Forest,1
137,Indiana,Wisconsin,1
137,Campbell,William & Mary,1
137,Memphis,South Florida,1
137,Brown,Columbia,1
137,Southern Utah,UT Arlington,1
137,St. Thomas,South Dakota St.,1
137,Tennessee St.,SIU Edwardsville,1
137,Creighton,UMBC,0
137,Boise St.,VCU,0
137,Purdue Fort Wayne,IU Indy,1
137,Houston,Northwestern,0
137,UC Santa Barbara,Montana,0
138,Colorado,Oklahoma St.,1
138,New Orleans,Purdue Fort Wayne,0
138,UNC Greensboro,Charleston Southern,1
138,Northern Arizona,Eastern Washington,1
138,Ball St.,Toledo,1
138,Western Michigan,San Francisco,0
138,Ohio St.,Michigan,1
138,Stetson,Eastern Kentucky,1
138,Tarleton St.,Stephen F. Austin,1
138,Coastal Carolina,South Carolina,0
138,Arkansas St.,Louisiana Monroe,1
138,Gonzaga,Alabama,0
138,UNC Wilmington,Drexel,1
138,William & Mary,Elon,1
138,High Point,Winthrop,1
138,Fordham,La Salle,1
138,SMU,Georgia Tech,1
138,Long Beach St.,SIU Edwardsville,0
138,Detroit Mercy,Milwaukee,1
138,Rice,East Tennessee St.,0
138,Kentucky,Texas A&M,1
138,Navy,Southeast Missouri St.,0
138,Wyoming,UNC Asheville,0
138,Duquesne,Saint Louis,1
138,Texas,California,0
138,American,Cal St. Fullerton,0
138,Rider,Quinnipiac,1
138,Albany,Maine,1
138,UTEP,Florida Atlantic,0
138,USC Upstate,Presbyterian,1
138,Charlotte,Tulane,1
138,Harvard,Loyola Marymount,0
138,Evansville,Southern Illinois,1
138,Bucknell,UT Arlington,0
138,Jacksonville St.,BYU,0
138,Western Kentucky,UC Riverside,0
138,Massachusetts,St. John's,0
138,Louisville,N.C. State,1
138,Fairfield,Canisius,1
138,Utah,Iowa St.,1
138,North Dakota St.,South Dakota,1
138,Southern Indiana,Tennessee Martin,1
138,Akron,Kennesaw St.,0
138,FIU,Liberty,1
138,Brown,New Mexico,0
138,St. Bonaventure,Rhode Island,1
138,Alabama St.,Grambling St.,1
138,Buffalo,Yale,0
138,Louisiana,Eastern Michigan,0
138,Nebraska,Stonehill,0
139,Arkansas,Texas,1
139,Queens,Saint Joseph's,0
139,Drake,Northern Kentucky,0
139,Norfolk St.,American,0
139,Loyola Chicago,George Washington,1
139,Tennessee Martin,Western Illinois,1
139,Oklahoma St.,Massachusetts,0
139,Colorado,Kansas St.,1
139,Alabama,Georgia,1
139,Maryland Eastern Shore,Texas A&M,0
139,Gonzaga,BYU,0
139,Marshall,Texas St.,1
139,Indiana St.,North Texas,0
139,Cleveland St.,Boise St.,0
139,South Alabama,James Madison,1
139,Northwestern St.,Southern Indiana,0
139,Arizona,Baylor,1
139,Missouri St.,Evansville,1
139,Drexel,Northeastern,1
139,Michigan St.,Nebraska,1
139,Florida Atlantic,Oregon,0
139,UT Rio Grande Valley,Nebraska Omaha,0
139,Jacksonville,North Florida,1
139,Elon,Lindenwood,0
139,Rice,UNLV,0
139,Stephen F. Austin,Utah Tech,1
139,Old Dominion,Mercyhurst,0
139,Purdue,Rutgers,1
139,Lafayette,Central Michigan,0
139,Notre Dame,Clemson,1
139,Canisius,Liberty,0
139,New Mexico St.,Sam Houston St.,1
139,Temple,Winthrop,0
139,Belmont,Illinois Chicago,1
139,LSU,Tennessee,1
139,Stanford,Pittsburgh,1
139,Alabama A&M,Florida A&M,1
139,Hofstra,North Carolina A&T,1
139,Saint Francis,Stonehill,1
139,Jacksonville St.,Eastern Michigan,0
139,Montana St.,Portland St.,1
139,Ohio St.,Wisconsin,1
139,Mount St. Mary's,VMI,0
139,New Hampshire,TCU,0
